x,y,label
0.0400070318934924,-0.4125413080657677,0
2.302099679664251,1.199013101013381,0
1.7801785738130276,2.063021286287761,0
-0.6111015554601704,-0.1019846730057466,1
0.1576012529633623,-0.2242364088772446,1
0.4508433484894922,0.4367012128658821,0
1.9156780910723732,-0.8703226268024435,1
1.6627671650755265,2.15774191190622,0
1.0047664247117412,0.0855276091693696,0
1.1473585317706698,1.2180692098894437,0
0.3023514012803511,1.4478643868026544,0
-0.3205442740742867,-0.971082512765776,1
-0.7965740511753593,1.0419035799097456,1
2.3955563992075053,0.0196776144208772,1
-0.9747911952844364,0.5525594520785942,1
1.202004192402486,1.018156429294108,0
-0.3206579622508202,1.7016674319427831,1
0.8909435457967755,1.8808930394580416,0
1.886770203043691,-0.6305299379802438,1
1.820878925464397,0.1379647862405703,0
-0.7617766147479137,1.373685864435535,1
1.456531060129043,0.6504293295765169,0
0.7329920638800849,-0.5539422778792836,0
-0.5654448860189705,2.4468300018357785,1
1.1575406000678672,-0.214246555433885,0
1.735883631454917,-0.7389901026978256,1
0.9756986482657188,-0.3678042359885721,0
0.4542926778668134,1.981643325229844,0
-0.2472534012955329,0.8699753129793089,0
1.4983519932707354,1.6114890782607014,0
2.4791651630808214,2.2670331287249823,0
2.1999690179300986,0.7574711843096931,0
2.67028755604554,2.246023487333741,0
-0.6529297107652952,-0.2428077776769858,0
0.765134531901552,0.8924137525152485,0
1.5406415038109815,2.007331979394214,0
-0.8274956912470259,1.7039465854008808,1
1.3654694134152738,0.8704946665848219,0
0.1795973240151649,0.7452827489645115,0
1.3062015978985049,2.366861769678424,0
0.0644816250233595,1.1675682036744708,0
-0.537111301104279,2.277173688018241,1
1.4977606999021698,1.893740497366749,0
1.4603234648745005,1.5168920073695435,0
0.6714850762557429,2.156409316747582,0
1.6242783104771958,0.5353338674500566,0
1.57648625832095,-0.120570016526607,1
-0.0311147464401633,2.7690281070586256,1
0.8811438110134282,-0.8017703282103984,1
-0.921847967487298,0.7186397648655777,1
-0.9527180249046824,2.724237237265408,1
0.5974010270993867,1.205512858919925,0
1.6571297557402085,0.9217387033063352,0
0.6114662168048104,0.0316386562319743,0
-0.719354631949277,-0.6062175469593112,1
-0.5994543170345539,0.6874800247250558,1
-0.1455942856081233,1.0140608355379106,0
2.1959991022636944,1.121196794860286,0
-0.2766830187947579,1.519368205419155,0
2.085005643031056,0.3879493681834987,0
2.559629261179302,-0.9476203735057782,1
2.43036315840797,1.6666878347266365,0
1.3901609839946374,1.955846408943984,0
1.1455351948303307,0.806123939860916,0
1.7987379693040215,0.8794991537616503,0
1.3849423131831529,-0.3686825041593269,1
2.5034081428776545,2.2205654304031626,0
2.210726309136004,-0.759122171847312,1
0.0748496182578532,0.3294080594851255,0
-0.5256289205272376,-0.6670502767644237,1
2.240648973877572,0.6567297840198596,0
1.3374638362944773,2.992093704271084,0
1.4436847117369684,1.4436847117370897,0
2.445203650242188,2.9826048039440733,0
1.2307042984428604,-0.9754688588590004,1
2.8837331247193254,2.3746162422651427,0
1.7698857478582248,2.052728460332959,0
-0.544356261139436,1.6901011674101272,1
0.4842790395162156,1.1065330069604848,0
2.728034002731503,1.9785008146739,0
-0.3929110377251539,2.407231815773635,1
2.820746356458242,1.958076083410793,0
2.7195798956798694,0.0184319915474364,1
-0.6455226155885121,0.6131274549236362,1
2.4112122411192045,-0.3465042055081515,1
-0.8458345810201988,2.1947245780820115,1
0.8444202604384176,-0.2728084538361831,0
0.8988004725525076,1.6766179318578145,0
-0.6358321614670576,0.0571324840958648,1
0.8736316945918419,2.980809902527829,0
-0.4784003907430975,2.095468292776001,1
-0.2030301727164219,-0.0757509521027255,0
1.4863825158948862,1.047976311559357,0
2.031730556789899,1.1690602837424504,0
0.1471322552083118,2.3957318193816057,1
-0.0334017676707921,-0.4718079720063217,1
2.0908026657357763,2.995899345654659,0
1.6822721885616918,0.3953378468023236,0
-0.5785170815078708,2.8721640106825284,1
1.6402497709003971,2.997894790778661,0
0.603189738526451,-0.1039170426599608,0
-0.8150540294332916,0.995139330404352,1
2.8567372962949653,1.499092276416944,0
0.2136290958086658,1.5571319800631982,0
2.290185301516949,1.144672315994887,0
2.327175671120123,2.935287502940662,0
-0.6576275694304948,0.0494792117561581,1
-0.5287214700372176,2.7663961302921445,1
2.877401306960419,2.693553543852042,0
2.223982379074934,2.223982379075055,0
0.7687129513943933,2.890033294954112,0
-0.6277867338194544,-0.1610962582362224,1
0.9552387477455516,2.6098686157221582,0
1.879853938699969,2.855661296737505,0
0.3108341477316273,0.1128442489995188,0
0.4046954389386542,1.0552336776303848,0
2.607299840494367,-0.0089952498956822,1
2.118172316923156,-0.6678284009516613,1
0.8445718114676853,2.428491001325639,0
0.5781293951189421,1.3842311256717097,0
0.2694631596373593,2.617057673176768,0
1.606740084888088,0.9279175749491376,0
-0.8278185039030652,0.6995321434599654,1
-0.3289611705851196,2.471181682913669,1
-0.6231365582114752,2.502275414633119,1
0.3938520509165898,1.6242178501812767,0
-0.925946597590766,1.393363644701181,1
1.7330387162149938,-0.5155608479580586,1
2.5000738966276423,0.011058026851169,1
1.5756580339838129,1.1938203721432064,0
2.593851747379499,1.7453236099557807,0
2.607979041343086,2.22614137950248,0
1.389317826379742,-0.1380328209830471,0
-0.7036004809914185,0.4277703689071539,1
0.3688311716077398,0.3829733072315912,0
-0.7457669889241704,1.4886904396253928,1
2.4727251286277983,-0.6809711154640158,1
2.805366098986348,2.579091929006778,0
2.1126970508056435,-0.2207553271097926,1
-0.2543264479657483,0.0850848070039078,0
2.3308557984234075,-0.709703360678561,1
1.2357206070000468,2.282238643156236,0
-0.4223860502159389,1.1615331396420143,0
0.6038063877737274,-0.2022953427787989,0
2.2430680263013385,-0.9106282177904754,1
1.674092774758403,0.5851483317312635,0
2.8102057149807447,-0.5414804278432983,1
2.3496663166118723,1.8688337054051516,0
0.1297948110680087,1.0066072197394296,0
0.3662131171487093,0.2813603034064461,0
0.7325567697358089,2.7265978926819514,0
0.7843888874643983,-0.2904134199390103,0
0.6457937655440443,0.5467988161780504,0
0.564102587279173,-0.4824154488767744,1
0.774867682166346,2.500208228261606,0
-0.8878944336640593,0.4273241793430117,1
2.8863376552000948,0.1851897510676616,1
-0.934533025070119,-0.7789695332089615,1
-0.5540762754543214,1.185406406264669,1
0.6174406565033561,1.9609435407578888,0
1.3049064962481352,2.026155413058519,0
1.2088488479853703,2.7079152241009403,0
-0.8082835425477344,0.1533816798660702,1
1.493499157183224,1.6207783777969205,0
0.1199074911978077,2.354364919747371,1
0.6884333785848602,0.1368900892594854,0
-0.0401103884846892,0.7942756133155398,1
1.0896488838363578,1.5421972237958592,0
2.401512092853681,2.0338165666368053,0
1.716819857490937,1.9148097562232869,0
2.8623476002011925,0.4864688154145642,1
0.6177664216502358,0.5046293366605112,0
0.1373810413892267,1.9051479943556784,1
1.8261840563368308,2.1090267688115647,0
0.2122156772811225,1.470865747793271,0
2.724886972317127,2.1167751404968302,0
0.8508493474442402,-0.7472119780372025,1
-0.9427008756586602,0.5422233648331785,1
1.8785840519446024,-0.2003098847436824,0
-0.6581099128421247,1.9723273131718968,1
0.1273202020857948,2.6163360718625097,1
1.0701490028198888,0.0943416447825946,0
2.593398490049301,1.2498956057950106,0
0.0721531414856837,1.6136459244724453,1
1.7044998120525068,0.2195755715609094,0
1.715310263064672,2.394132773003864,0
1.922803610214324,-0.4530751745723046,1
2.7601386230195795,1.572199230626326,0
-0.9882618658403444,1.1472006133431043,1
0.6821768468334897,1.0074459661794153,0
-0.8492304480584321,1.5549326079758987,1
1.7626989405874478,0.5181910056992715,0
0.5240320753734244,-0.7346179951384828,1
1.6319099609448724,0.7268132810262316,0
2.6875726805790165,1.3582119319484565,0
1.2715084178045946,1.1018027903199474,0
2.720663699571823,1.5468664428022998,0
-0.7398772379101051,-0.117623270465836,1
-0.4288171793899786,-0.9520761974678922,1
2.5076910277353908,2.1399955015185146,0
0.8815650312370262,-0.6599277517494939,1
-0.9408641320033272,2.69366472329557,1
2.294386527886974,0.1872083199512282,0
0.065920318504751,-0.1603538514748188,0
0.5291833821182413,2.3393767419558853,0
1.3965020140704292,-0.9793767707161992,1
0.6504561874345582,2.4323652760247407,0
1.218971134940594,1.742230153018749,0
-0.7108468351863125,0.1093970309901856,0
1.305629159818802,0.0894054961780869,0
2.8857763966885,2.475654463600432,0
-0.1440550270874223,2.330818707065562,1
0.9779222024233688,-0.8888396999089563,1
-0.2382985725406157,1.444615566683452,0
0.8778555947546414,0.7222921028937249,0
1.4736471715243271,1.8696269689889065,0
0.661670360957275,-0.5686954383071707,0
2.4642240930483013,-0.0247917767281722,1
0.0157454221084098,0.2703038633356821,0
-0.1096830669615047,0.2297281880081514,0
0.4015850903510888,1.0521233290428194,0
0.4443160033044966,2.5656363468642147,1
1.968332542601092,1.925906135730021,0
-0.3474725867482919,1.9576955199199249,1
1.8202949907247965,-0.4565888446957171,1
0.5993344487876182,-0.0087773830326789,0
-0.8780674585406516,-0.0861078636116148,0
0.1890749159337548,1.2780193589611355,0
2.639563473475479,0.5748116724109253,0
1.391855215938223,2.2828097602333743,0
-0.279787218655077,1.8981016673995637,1
1.84037463373168,0.270597579497699,0
-0.3456452301029881,-0.1052289244994465,1
0.0292997510989529,1.429371177848408,0
-0.3383463368755528,2.376943702880852,1
2.6094134127700093,1.647748190356446,0
-0.5969625884368904,-0.3989726897045409,0
-0.9843878478999496,1.3349223943919972,1
1.0167857213696516,2.388572876871645,0
2.790931348049216,0.5706160551236248,0
0.6868234664253315,1.8889049944425576,0
2.296083169410343,2.296083169410464,0
-0.9281683478314696,-0.2210615666448165,1
1.0416432186484723,0.7870847774214416,0
1.5475715701527688,-0.9980128421186272,1
2.4971187308107656,1.889006898990469,0
-0.4926368231863812,0.7942975185732285,0
1.024608194392181,1.010466058768571,0
0.4599692196890519,2.694426648238615,0
0.1751300088993407,1.6317699781437185,0
0.8405519558876386,1.7739329070539824,0
2.2970074574088284,2.381860271151333,0
2.2986902679269177,0.5167811793369766,0
1.5407368992780912,-0.4957306305390015,1
0.8132669314828217,-0.7565101227511597,1
0.0138847483063509,0.3108695964048151,0
2.398290328674596,2.780127990515444,0
1.3983122009462354,0.2669413510479044,0
0.943887757684815,1.0711669782985114,0
1.1252680703980815,1.06869952790328,0
-0.8770615338135691,-0.1558126170031855,1
-0.2329430490880447,2.171220006946286,1
1.181276945967995,0.0216218248222025,1
-0.0411723200247002,-0.9745532711908026,1
-0.2634293810618059,1.1083577744401876,0
0.7447064717757241,1.5366660667047614,0
1.0010063858575562,0.1383361128101073,0
1.1127787145680312,1.5370427832800715,0
0.3912367244101565,0.0376833338170108,0
1.1071800637486084,1.9557082011725684,0
-0.3709720334009879,1.4109370551891949,1
0.0934743106307374,-0.910617318654018,0
2.570058797333385,2.8104751029369277,0
2.2618644924370126,-0.4534255473191513,1
0.0107842156817854,2.796784933556844,1
-0.5093835397476345,2.7008812468393435,1
2.501519486382999,0.2812041934574079,0
2.681275135953036,-0.2461469381590881,1
-0.0228385767805348,2.437893021748719,0
1.524871163909364,-0.4550278234128062,1
0.5724883465477072,-0.8558673514489679,1
2.7582495453271614,2.6309703247137066,0
1.473320723562992,-0.959126603718559,1
0.8172379090509408,0.110131127864529,0
1.569270886962571,0.4661843083117015,0
-0.8230615388773147,1.4538222965434406,1
1.858068549446957,2.4520382456437657,0
0.5759834714887844,2.372034695702697,0
-0.2262838814052677,-0.4808423226322988,0
1.789756116924465,0.57353245328375,0
2.572592867057141,-0.100270765827831,1
2.261860183350531,-0.8211253826226295,1
1.674294066625649,0.9247608785680456,0
-0.379085103993355,0.087605371589877,0
0.9749471844366482,1.3143584394063046,0
0.7393156565374863,2.309092710771709,0
2.7101943856587853,-0.3303647734431829,1
0.5709100304802373,1.5184331172703116,0
2.1122730597506982,-0.1787529112935462,1
1.9390671749732011,-0.6772279154168481,1
0.679281852678528,-0.3530940478536887,0
2.924772111753094,1.52470068500388,0
0.5647510722536486,-0.0716450308141099,0
1.3085140231414665,-0.459252929824744,1
0.9365435273641978,2.1951935978763464,0
0.9787609475006428,2.4778273236162125,0
2.472773863432833,1.7798092178701517,0
-0.9715766229167808,0.6547689738123644,1
-0.0381231966190441,-0.3351080447172672,0
1.379963582458663,-0.6282196761109685,1
0.432539519147065,-0.5715521101376905,1
1.079548640859688,1.461386302700536,0
2.601333774034344,-0.4392253850676244,1
